Date,GLD,SPY,TLT,Cash
2015-02-09,72.64518737792969,140.99191284179688,306.4670867919922,0.0
2015-02-10,70.64259338378906,145.82861328125,302.9141387939453,0.0
2015-02-11,66.63746643066406,146.0948486328125,303.73402404785156,0.0
2015-02-12,67.40992736816406,150.510009765625,302.2650604248047,0.0
2015-02-13,69.24082946777344,152.41802978515625,297.72129821777344,0.0
2015-02-17,63.60502624511719,153.15023803710938,291.1277618408203,0.0
2015-02-18,64.54908752441406,153.19461059570312,293.6899871826172,0.0
2015-02-19,63.40476989746094,152.86181640625,290.8202667236328,0.0
2015-02-20,61.51661682128906,155.65505981445312,292.08433532714844,0.0
2015-02-23,61.94575500488281,155.5885009765625,297.0380096435547,0.0
2015-02-24,61.45942687988281,156.92193603515625,302.77748107910156,0.0
2015-02-25,62.71815490722656,156.5225830078125,304.69065856933594,0.0
2015-02-26,63.77665710449219,155.9678955078125,298.60951232910156,0.0
2015-02-27,64.03416442871094,154.37042236328125,302.2991485595703,0.0
2015-03-02,62.66093444824219,157.3212890625,294.05686950683594,0.0
2015-03-03,62.06016540527344,155.39102172851562,292.48228454589844,0.0
2015-03-04,61.03028869628906,153.41668701171875,292.6192169189453,0.0
2015-03-05,60.71559143066406,153.92678833007812,292.07154846191406,0.0
2015-03-06,51.73265075683594,147.35955810546875,282.52134704589844,0.0
2015-03-09,52.04734802246094,149.26760864257812,286.42356872558594,0.0
2015-03-10,50.47386169433594,141.7685546875,292.0373077392578,0.0
2015-03-11,50.47386169433594,141.7685546875,292.0373077392578,0.0
2015-03-12,50.38401794433594,147.37579345703125,291.7420196533203,0.0
2015-03-13,50.86329650878906,144.63076782226562,290.46229553222656,0.0
2015-03-16,50.65361022949219,150.56753540039062,294.46543884277344,0.0
2015-03-17,48.85621643066406,149.23049926757812,297.94361877441406,0.0
2015-03-18,55.32679748535156,154.6220703125,306.11402893066406,0.0
2015-03-19,55.08717346191406,152.55166625976562,303.91554260253906,0.0
2015-03-20,58.92158508300781,156.53939819335938,306.1796417236328,0.0
2015-03-23,61.07844543457031,155.65118408203125,305.65467834472656,0.0
2015-03-24,61.91719055175781,153.09506225585938,309.8218536376953,0.0
2015-03-25,62.39649963378906,146.46630859375,306.14683532714844,0.0
2015-03-26,64.64320373535156,145.40478515625,299.4202117919922,0.0
2015-03-27,63.38502502441406,146.4229736328125,304.7030792236328,0.0
2015-03-30,59.46076965332031,151.86026000976562,302.5702667236328,0.0
2015-03-31,59.19117736816406,147.91766357421875,303.48899841308594,0.0
2015-04-01,65.00267028808594,146.3363037109375,309.12181091308594,0.0
2015-04-02,64.04405212402344,147.92855834960938,304.51841735839844,0.0
2015-04-06,68.26789855957031,150.950439453125,302.1180877685547,0.0
2015-04-07,66.53044128417969,149.75900268554688,305.70216369628906,0.0
2015-04-08,64.61326599121094,151.2646484375,305.83372497558594,0.0
2015-04-09,62.21672058105469,153.26840209960938,300.2438201904297,0.0
2015-04-10,62.21672058105469,153.26840209960938,300.2438201904297,0.0
2015-04-13,59.74635314941406,151.23980712890625,300.81483459472656,0.0
2015-04-14,57.65278625488281,152.09396362304688,303.7332305908203,0.0
2015-04-15,60.61363220214844,154.1011962890625,303.38429260253906,0.0
2015-04-16,59.41728210449219,153.97311401367188,301.3224334716797,0.0
2015-04-17,61.12199401855469,148.80551147460938,306.0489044189453,0.0
2015-04-20,58.49015808105469,152.86279296875,302.3691864013672,0.0
2015-04-21,60.46406555175781,152.32891845703125,300.4976348876953,0.0
2015-04-22,55.82841491699219,154.52835083007812,294.21681213378906,0.0
2015-04-23,58.31074523925781,155.66009521484375,295.9615020751953,0.0
2015-04-24,53.49562072753906,156.70626831054688,298.4991912841797,0.0
2015-04-27,60.31455993652344,154.82733154296875,298.4991912841797,0.0
2015-04-28,63.30537414550781,156.258056640625,292.85276794433594,0.0
